,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,92,93,101,104,110
2023-10-24 11:00:00,"['rest', 7]","['rest', 15]","['rest', 23]","['rest', 19]","['rest', 19]","['rest', 19]","['rest', 19]","['rest', 14]","['rest', 14]","['rest', 7]","['rest', 19]","['rest', 3]","['rest', 17]","['rest', 15]","['rest', 15]","['rest', 3]","['rest', 7]","['rest', inf]","['rest', 15]","['inactive', 11]","['rest', 11]","['rest', 15]","['rest', 12]","['rest', 7]","['rest', 11]","['rest', 3]","['rest', 11]","['rest', 3]","['rest', 3]","['rest', 31]","['rest', 11]","['rest', 11]","['rest', 12]","['rest', 39]","['lalik', -1]","['rest', 7]","['rest', 7]","['rest', 7]","['rest', 7]","['rest', inf]","['rest', 7]","['rest', 3]","['rest', 23]","['sior', -1]","['rest', 39]","['rest', 3]","['lalik', -1]","['rest', 35]","['salanova', -1]","['rest', 15]","['sior', -1]","['rest', 19]","['sior', -1]","['rest', 31]","['rest', 3]","['salanova', -1]","['salanova', -1]","['lalik', -1]","['rest', 35]","['rest', 31]","['rest', 36]","['rest', 31]","['rest', 31]","['rest', 27]","['rest', 31]","['lalik', -1]","['rest', 27]","['rest', 11]","['rest', 31]","['inactive', 27]","['rest', 31]","['rest', 27]","['rest', 23]","['salanova', -1]","['rest', 27]","['inactive', 27]","['rest', 17]","['rest', 23]","['rest', 7]","['inactive', 7]","['rest', 11]","['rest', 23]","['rest', 23]","['rest', 12]","['rest', inf]","['rest', 23]","['rest', 15]","['rest', 15]","['rest', 23]","['rest', 19]","['rest', 15]","['rest', inf]"
2023-10-24 12:00:00,"['rest', 8]","['rest', 16]","['rest', 24]","['rest', 20]","['rest', 20]","['rest', 20]","['rest', 20]","['rest', 15]","['rest', 15]","['rest', 8]","['rest', 20]","['inactive', 4]","['rest', 18]","['rest', 16]","['rest', 16]","['rest', 4]","['rest', 8]","['rest', inf]","['rest', 16]","['rest', 12]","['sior', -8]","['rest', 16]","['salanova', -4]","['rest', 8]","['rest', 12]","['inactive', 4]","['rest', 12]","['inactive', 4]","['rest', 4]","['salanova', -4]","['rest', 12]","['rest', 12]","['rest', 13]","['lalik', -4]","['rest', 0]","['rest', 8]","['inactive', 8]","['inactive', 8]","['rest', 8]","['rest', inf]","['rest', 8]","['inactive', 4]","['rest', 24]","['rest', 0]","['lalik', -4]","['rest', 4]","['rest', 0]","['inactive', 36]","['rest', 0]","['rest', 16]","['rest', 0]","['lalik', -4]","['rest', 0]","['rest', 32]","['rest', 4]","['rest', 0]","['rest', 0]","['rest', 0]","['salanova', -4]","['salanova', -4]","['lalik', -4]","['sior', -8]","['sior', -8]","['rest', 28]","['rest', 32]","['rest', 0]","['rest', 28]","['rest', 12]","['rest', 32]","['rest', 28]","['rest', 32]","['rest', 28]","['rest', 24]","['rest', 0]","['rest', 28]","['rest', 28]","['inactive', 18]","['rest', 24]","['rest', 8]","['rest', 8]","['rest', 12]","['rest', 24]","['rest', 24]","['rest', 13]","['inactive', inf]","['rest', 24]","['rest', 16]","['rest', 16]","['rest', 24]","['rest', 20]","['rest', 16]","['rest', inf]"
2023-10-24 13:00:00,"['rest', 9]","['rest', 17]","['rest', 25]","['rest', 21]","['rest', 21]","['rest', 21]","['rest', 21]","['rest', 16]","['rest', 16]","['rest', 9]","['rest', 21]","['rest', 5]","['rest', 19]","['rest', 17]","['rest', 17]","['rest', 5]","['rest', 9]","['rest', inf]","['rest', 17]","['rest', 13]","['sior', -7]","['rest', 17]","['salanova', -3]","['rest', 9]","['inactive', 13]","['rest', 5]","['rest', 13]","['rest', 5]","['rest', 5]","['salanova', -3]","['rest', 13]","['rest', 13]","['rest', 14]","['lalik', -3]","['rest', 1]","['rest', 9]","['rest', 9]","['rest', 9]","['rest', 9]","['rest', inf]","['rest', 9]","['rest', 5]","['rest', 25]","['inactive', 1]","['lalik', -3]","['rest', 5]","['inactive', 1]","['rest', 37]","['rest', 1]","['inactive', 17]","['rest', 1]","['lalik', -3]","['rest', 1]","['inactive', 33]","['rest', 5]","['rest', 1]","['rest', 1]","['rest', 1]","['salanova', -3]","['salanova', -3]","['lalik', -3]","['sior', -7]","['sior', -7]","['rest', 29]","['rest', 33]","['rest', 1]","['rest', 29]","['rest', 13]","['rest', 33]","['rest', 29]","['rest', 33]","['rest', 29]","['rest', 25]","['inactive', 1]","['rest', 29]","['inactive', 29]","['rest', 19]","['rest', 25]","['rest', 9]","['rest', 9]","['rest', 13]","['rest', 25]","['rest', 25]","['rest', 14]","['rest', inf]","['rest', 25]","['rest', 17]","['rest', 17]","['rest', 25]","['rest', 21]","['inactive', 17]","['rest', inf]"
2023-10-24 14:00:00,"['inactive', 10]","['rest', 18]","['rest', 26]","['rest', 22]","['rest', 22]","['rest', 22]","['rest', 22]","['rest', 17]","['rest', 17]","['rest', 10]","['inactive', 22]","['rest', 6]","['rest', 20]","['inactive', 18]","['rest', 18]","['rest', 6]","['inactive', 10]","['rest', inf]","['rest', 18]","['rest', 14]","['sior', -6]","['rest', 18]","['salanova', -2]","['rest', 10]","['rest', 14]","['rest', 6]","['rest', 14]","['rest', 6]","['rest', 6]","['salanova', -2]","['rest', 14]","['rest', 14]","['rest', 15]","['lalik', -2]","['rest', 2]","['rest', 10]","['rest', 10]","['rest', 10]","['rest', 10]","['rest', inf]","['rest', 10]","['rest', 6]","['rest', 26]","['rest', 2]","['lalik', -2]","['rest', 6]","['rest', 2]","['sior2', -4]","['rest', 2]","['sior2', -4]","['rest', 2]","['lalik', -2]","['rest', 2]","['sior2', -4]","['rest', 6]","['rest', 2]","['rest', 2]","['rest', 2]","['salanova', -2]","['salanova', -2]","['lalik', -2]","['sior', -6]","['sior', -6]","['rest', 30]","['inactive', 34]","['rest', 2]","['rest', 30]","['rest', 14]","['rest', 34]","['rest', 30]","['inactive', 34]","['rest', 30]","['rest', 26]","['rest', 2]","['rest', 30]","['rest', 30]","['rest', 20]","['rest', 26]","['rest', 10]","['rest', 10]","['rest', 14]","['rest', 26]","['inactive', 26]","['rest', 15]","['rest', inf]","['rest', 26]","['rest', 18]","['rest', 18]","['rest', 26]","['rest', 22]","['rest', 18]","['rest', inf]"
2023-10-24 15:00:00,"['rest', 11]","['rest', 19]","['rest', 27]","['rest', 23]","['rest', 23]","['rest', 23]","['rest', 23]","['rest', 18]","['rest', 18]","['rest', 11]","['rest', 23]","['rest', 7]","['rest', 21]","['rest', 19]","['rest', 19]","['rest', 7]","['rest', 11]","['inactive', inf]","['rest', 19]","['rest', 15]","['sior', -5]","['rest', 19]","['salanova', -1]","['rest', 11]","['inactive', 15]","['rest', 7]","['rest', 15]","['rest', 7]","['inactive', 7]","['salanova', -1]","['rest', 15]","['rest', 15]","['inactive', 16]","['lalik', -1]","['rest', 3]","['rest', 11]","['rest', 11]","['rest', 11]","['rest', 11]","['rest', inf]","['rest', 11]","['rest', 7]","['rest', 27]","['rest', 3]","['inactive', -1]","['rest', 7]","['rest', 3]","['sior2', -3]","['rest', 3]","['sior2', -3]","['rest', 3]","['lalik', -1]","['rest', 3]","['sior2', -3]","['rest', 7]","['rest', 3]","['inactive', 3]","['rest', 3]","['salanova', -1]","['salanova', -1]","['lalik', -1]","['sior', -5]","['sior', -5]","['rest', 31]","['rest', 35]","['rest', 3]","['rest', 31]","['rest', 15]","['rest', 35]","['rest', 31]","['rest', 35]","['rest', 31]","['rest', 27]","['rest', 3]","['rest', 31]","['rest', 31]","['rest', 21]","['rest', 27]","['rest', 11]","['inactive', 11]","['inactive', 15]","['inactive', 27]","['rest', 27]","['rest', 16]","['inactive', inf]","['rest', 27]","['rest', 19]","['rest', 19]","['rest', 27]","['rest', 23]","['rest', 19]","['rest', inf]"
2023-10-24 16:00:00,"['salanova', -4]","['rest', 20]","['inactive', 28]","['rest', 24]","['rest', 24]","['rest', 24]","['inactive', 24]","['rest', 19]","['rest', 19]","['rest', 12]","['inactive', 24]","['rest', 8]","['rest', 22]","['rest', 20]","['rest', 20]","['rest', 8]","['rest', 12]","['rest', inf]","['rest', 20]","['rest', 16]","['sior', -4]","['rest', 20]","['rest', 0]","['rest', 12]","['rest', 16]","['rest', 8]","['rest', 16]","['rest', 8]","['rest', 8]","['rest', 0]","['inactive', 16]","['rest', 16]","['rest', 17]","['rest', 0]","['inactive', 4]","['rest', 12]","['rest', 12]","['rest', 12]","['rest', 12]","['rest', inf]","['rest', 12]","['rest', 8]","['salanova', -4]","['rest', 4]","['rest', 0]","['rest', 8]","['rest', 4]","['sior2', -2]","['rest', 4]","['sior2', -2]","['rest', 4]","['rest', 0]","['rest', 4]","['sior2', -2]","['rest', 8]","['rest', 4]","['rest', 4]","['rest', 4]","['rest', 0]","['rest', 0]","['rest', 0]","['sior', -4]","['sior', -4]","['lalik', -4]","['lalik', -4]","['rest', 4]","['lalik', -4]","['lalik', -4]","['rest', 36]","['salanova', -4]","['rest', 36]","['inactive', 32]","['inactive', 28]","['inactive', 4]","['salanova', -4]","['rest', 32]","['rest', 22]","['rest', 28]","['inactive', 12]","['rest', 12]","['rest', 16]","['rest', 28]","['rest', 28]","['rest', 17]","['rest', inf]","['rest', 28]","['inactive', 20]","['rest', 20]","['rest', 28]","['rest', 24]","['rest', 20]","['rest', inf]"
2023-10-24 17:00:00,"['salanova', -3]","['rest', 21]","['sior1', -4]","['rest', 25]","['inactive', 25]","['rest', 25]","['inactive', 25]","['rest', 20]","['rest', 20]","['rest', 13]","['rest', 25]","['rest', 9]","['rest', 23]","['rest', 21]","['rest', 21]","['rest', 9]","['rest', 13]","['rest', inf]","['rest', 21]","['rest', 17]","['sior', -3]","['inactive', 21]","['rest', 1]","['rest', 13]","['rest', 17]","['rest', 9]","['rest', 17]","['rest', 9]","['rest', 9]","['rest', 1]","['rest', 17]","['rest', 17]","['rest', 18]","['rest', 1]","['rest', 5]","['rest', 13]","['rest', 13]","['rest', 13]","['rest', 13]","['rest', inf]","['rest', 13]","['rest', 9]","['salanova', -3]","['rest', 5]","['inactive', 1]","['rest', 9]","['inactive', 5]","['sior2', -1]","['rest', 5]","['sior2', -1]","['rest', 5]","['rest', 1]","['rest', 5]","['sior2', -1]","['inactive', 9]","['rest', 5]","['rest', 5]","['rest', 5]","['rest', 1]","['rest', 1]","['rest', 1]","['sior', -3]","['sior', -3]","['lalik', -3]","['lalik', -3]","['rest', 5]","['lalik', -3]","['lalik', -3]","['rest', 37]","['salanova', -3]","['rest', 37]","['sior1', -4]","['rest', 29]","['rest', 5]","['salanova', -3]","['inactive', 33]","['rest', 23]","['inactive', 29]","['sior1', -4]","['rest', 13]","['rest', 17]","['rest', 29]","['rest', 29]","['rest', 18]","['rest', inf]","['rest', 29]","['rest', 21]","['rest', 21]","['rest', 29]","['rest', 25]","['rest', 21]","['rest', inf]"
2023-10-24 18:00:00,"['salanova', -2]","['inactive', 22]","['sior1', -3]","['rest', 26]","['rest', 26]","['rest', 26]","['rest', 26]","['rest', 21]","['rest', 21]","['rest', 14]","['rest', 26]","['inactive', 10]","['rest', 24]","['rest', 22]","['rest', 22]","['rest', 10]","['rest', 14]","['rest', inf]","['rest', 22]","['rest', 18]","['sior', -2]","['rest', 22]","['rest', 2]","['rest', 14]","['rest', 18]","['rest', 10]","['rest', 18]","['inactive', 10]","['rest', 10]","['rest', 2]","['rest', 18]","['rest', 18]","['rest', 19]","['rest', 2]","['inactive', 6]","['rest', 14]","['rest', 14]","['rest', 14]","['rest', 14]","['rest', inf]","['rest', 14]","['inactive', 10]","['salanova', -2]","['rest', 6]","['rest', 2]","['rest', 10]","['rest', 6]","['rest', 0]","['rest', 6]","['rest', 0]","['inactive', 6]","['rest', 2]","['rest', 6]","['rest', 0]","['rest', 10]","['rest', 6]","['rest', 6]","['inactive', 6]","['rest', 2]","['rest', 2]","['rest', 2]","['sior', -2]","['sior', -2]","['lalik', -2]","['lalik', -2]","['rest', 6]","['lalik', -2]","['lalik', -2]","['inactive', 38]","['salanova', -2]","['inactive', 38]","['sior1', -3]","['rest', 30]","['inactive', 6]","['salanova', -2]","['rest', 34]","['rest', 24]","['rest', 30]","['sior1', -3]","['rest', 14]","['rest', 18]","['rest', 30]","['rest', 30]","['rest', 19]","['rest', inf]","['rest', 30]","['rest', 22]","['rest', 22]","['rest', 30]","['rest', 26]","['rest', 22]","['rest', inf]"
2023-10-24 19:00:00,"['salanova', -1]","['rest', 23]","['sior1', -2]","['rest', 27]","['rest', 27]","['rest', 27]","['rest', 27]","['rest', 22]","['rest', 22]","['rest', 15]","['inactive', 27]","['rest', 11]","['rest', 25]","['rest', 23]","['rest', 23]","['rest', 11]","['rest', 15]","['inactive', inf]","['rest', 23]","['rest', 19]","['sior', -1]","['rest', 23]","['inactive', 3]","['rest', 15]","['rest', 19]","['rest', 11]","['rest', 19]","['rest', 11]","['rest', 11]","['inactive', 3]","['rest', 19]","['rest', 19]","['rest', 20]","['rest', 3]","['rest', 7]","['rest', 15]","['inactive', 15]","['rest', 15]","['rest', 15]","['rest', inf]","['inactive', 15]","['rest', 11]","['salanova', -1]","['rest', 7]","['inactive', 3]","['rest', 11]","['rest', 7]","['inactive', 1]","['rest', 7]","['rest', 1]","['rest', 7]","['rest', 3]","['rest', 7]","['rest', 1]","['inactive', 11]","['rest', 7]","['rest', 7]","['rest', 7]","['inactive', 3]","['inactive', 3]","['rest', 3]","['sior', -1]","['sior', -1]","['lalik', -1]","['lalik', -1]","['rest', 7]","['inactive', -1]","['lalik', -1]","['rest', 39]","['salanova', -1]","['rest', 39]","['sior1', -2]","['rest', 31]","['rest', 7]","['salanova', -1]","['rest', 35]","['rest', 25]","['rest', 31]","['sior1', -2]","['rest', 15]","['rest', 19]","['rest', 31]","['rest', 31]","['rest', 20]","['inactive', inf]","['rest', 31]","['inactive', 23]","['rest', 23]","['rest', 31]","['rest', 27]","['rest', 23]","['rest', inf]"
2023-10-24 20:00:00,"['rest', 0]","['rest', 24]","['sior1', -1]","['rest', 28]","['sior', -8]","['rest', 28]","['sior', -8]","['rest', 23]","['rest', 23]","['rest', 16]","['rest', 28]","['salanova', -4]","['rest', 26]","['inactive', 24]","['rest', 24]","['rest', 12]","['rest', 16]","['rest', inf]","['rest', 24]","['rest', 20]","['rest', 0]","['inactive', 24]","['rest', 4]","['rest', 16]","['rest', 20]","['rest', 12]","['rest', 20]","['inactive', 12]","['rest', 12]","['rest', 4]","['rest', 20]","['inactive', 20]","['rest', 21]","['rest', 4]","['rest', 8]","['rest', 16]","['rest', 16]","['rest', 16]","['rest', 16]","['rest', inf]","['rest', 16]","['rest', 12]","['rest', 0]","['sior', -8]","['rest', 4]","['rest', 12]","['rest', 8]","['rest', 2]","['rest', 8]","['rest', 2]","['rest', 8]","['inactive', 4]","['inactive', 8]","['rest', 2]","['inactive', 12]","['rest', 8]","['rest', 8]","['inactive', 8]","['rest', 4]","['rest', 4]","['inactive', 4]","['rest', 0]","['rest', 0]","['rest', 0]","['rest', 0]","['rest', 8]","['rest', 0]","['rest', 0]","['lalik', -4]","['rest', 0]","['lalik', -4]","['sior1', -1]","['salanova', -4]","['rest', 8]","['rest', 0]","['lalik', -4]","['rest', 26]","['rest', 32]","['sior1', -1]","['lalik', -4]","['rest', 20]","['rest', 32]","['rest', 32]","['rest', 21]","['rest', inf]","['salanova', -4]","['rest', 24]","['rest', 24]","['salanova', -4]","['rest', 28]","['rest', 24]","['rest', inf]"
2023-10-24 21:00:00,"['rest', 1]","['rest', 25]","['inactive', 0]","['rest', 29]","['sior', -7]","['rest', 29]","['sior', -7]","['rest', 24]","['rest', 24]","['rest', 17]","['rest', 29]","['salanova', -3]","['rest', 27]","['rest', 25]","['rest', 25]","['rest', 13]","['rest', 17]","['rest', inf]","['rest', 25]","['rest', 21]","['rest', 1]","['rest', 25]","['rest', 5]","['rest', 17]","['inactive', 21]","['rest', 13]","['rest', 21]","['rest', 13]","['rest', 13]","['rest', 5]","['rest', 21]","['rest', 21]","['rest', 22]","['rest', 5]","['inactive', 9]","['rest', 17]","['inactive', 17]","['rest', 17]","['rest', 17]","['rest', inf]","['rest', 17]","['rest', 13]","['rest', 1]","['sior', -7]","['rest', 5]","['rest', 13]","['rest', 9]","['rest', 3]","['rest', 9]","['rest', 3]","['rest', 9]","['rest', 5]","['rest', 9]","['rest', 3]","['rest', 13]","['rest', 9]","['rest', 9]","['rest', 9]","['rest', 5]","['rest', 5]","['rest', 5]","['rest', 1]","['rest', 1]","['rest', 1]","['rest', 1]","['inactive', 9]","['rest', 1]","['rest', 1]","['lalik', -3]","['rest', 1]","['lalik', -3]","['inactive', 0]","['salanova', -3]","['rest', 9]","['rest', 1]","['lalik', -3]","['inactive', 27]","['inactive', 33]","['rest', 0]","['lalik', -3]","['rest', 21]","['inactive', 33]","['rest', 33]","['rest', 22]","['inactive', inf]","['salanova', -3]","['rest', 25]","['rest', 25]","['salanova', -3]","['rest', 29]","['rest', 25]","['rest', inf]"
2023-10-24 22:00:00,"['inactive', 2]","['inactive', 26]","['rest', 1]","['inactive', 30]","['sior', -6]","['rest', 30]","['sior', -6]","['rest', 25]","['rest', 25]","['rest', 18]","['rest', 30]","['salanova', -2]","['rest', 28]","['rest', 26]","['rest', 26]","['rest', 14]","['rest', 18]","['rest', inf]","['rest', 26]","['rest', 22]","['rest', 2]","['rest', 26]","['inactive', 6]","['inactive', 18]","['rest', 22]","['rest', 14]","['rest', 22]","['rest', 14]","['rest', 14]","['rest', 6]","['rest', 22]","['rest', 22]","['rest', 23]","['inactive', 6]","['rest', 10]","['rest', 18]","['rest', 18]","['rest', 18]","['rest', 18]","['rest', inf]","['rest', 18]","['rest', 14]","['rest', 2]","['sior', -6]","['rest', 6]","['rest', 14]","['inactive', 10]","['rest', 4]","['rest', 10]","['rest', 4]","['rest', 10]","['rest', 6]","['rest', 10]","['rest', 4]","['rest', 14]","['rest', 10]","['rest', 10]","['rest', 10]","['inactive', 6]","['rest', 6]","['rest', 6]","['rest', 2]","['inactive', 2]","['rest', 2]","['rest', 2]","['rest', 10]","['rest', 2]","['rest', 2]","['lalik', -2]","['inactive', 2]","['lalik', -2]","['rest', 1]","['salanova', -2]","['rest', 10]","['rest', 2]","['lalik', -2]","['rest', 28]","['rest', 34]","['rest', 1]","['lalik', -2]","['rest', 22]","['rest', 34]","['inactive', 34]","['rest', 23]","['rest', inf]","['salanova', -2]","['rest', 26]","['rest', 26]","['salanova', -2]","['rest', 30]","['rest', 26]","['rest', inf]"
2023-10-24 23:00:00,"['rest', 3]","['rest', 27]","['rest', 2]","['rest', 31]","['sior', -5]","['inactive', 31]","['sior', -5]","['rest', 26]","['rest', 26]","['rest', 19]","['rest', 31]","['salanova', -1]","['inactive', 29]","['rest', 27]","['rest', 27]","['rest', 15]","['rest', 19]","['rest', inf]","['rest', 27]","['rest', 23]","['rest', 3]","['rest', 27]","['rest', 7]","['rest', 19]","['rest', 23]","['rest', 15]","['rest', 23]","['rest', 15]","['rest', 15]","['rest', 7]","['rest', 23]","['rest', 23]","['rest', 24]","['rest', 7]","['inactive', 11]","['rest', 19]","['rest', 19]","['inactive', 19]","['rest', 19]","['rest', inf]","['rest', 19]","['rest', 15]","['rest', 3]","['sior', -5]","['rest', 7]","['rest', 15]","['rest', 11]","['inactive', 5]","['rest', 11]","['rest', 5]","['rest', 11]","['rest', 7]","['rest', 11]","['rest', 5]","['rest', 15]","['inactive', 11]","['rest', 11]","['rest', 11]","['rest', 7]","['rest', 7]","['rest', 7]","['inactive', 3]","['rest', 3]","['rest', 3]","['rest', 3]","['rest', 11]","['rest', 3]","['inactive', 3]","['lalik', -1]","['inactive', 3]","['lalik', -1]","['rest', 2]","['salanova', -1]","['rest', 11]","['rest', 3]","['inactive', -1]","['rest', 29]","['rest', 35]","['rest', 2]","['lalik', -1]","['rest', 23]","['rest', 35]","['rest', 35]","['rest', 24]","['rest', inf]","['salanova', -1]","['rest', 27]","['rest', 27]","['salanova', -1]","['rest', 31]","['rest', 27]","['rest', inf]"
2023-10-25 00:00:00,"['rest', 4]","['rest', 28]","['rest', 3]","['lalik', -4]","['sior', -4]","['lalik', -4]","['sior', -4]","['inactive', 27]","['rest', 27]","['rest', 20]","['inactive', 32]","['rest', 0]","['salanova', -4]","['rest', 28]","['rest', 28]","['rest', 16]","['rest', 20]","['rest', inf]","['inactive', 28]","['rest', 24]","['rest', 4]","['rest', 28]","['rest', 8]","['rest', 20]","['rest', 24]","['inactive', 16]","['rest', 24]","['rest', 16]","['rest', 16]","['rest', 8]","['rest', 24]","['rest', 24]","['rest', 25]","['rest', 8]","['rest', 12]","['rest', 20]","['rest', 20]","['rest', 20]","['rest', 20]","['rest', inf]","['rest', 20]","['inactive', 16]","['rest', 4]","['sior', -4]","['rest', 8]","['rest', 16]","['inactive', 12]","['rest', 6]","['rest', 12]","['rest', 6]","['rest', 12]","['rest', 8]","['rest', 12]","['rest', 6]","['lalik', -4]","['rest', 12]","['rest', 12]","['salanova', -4]","['rest', 8]","['rest', 8]","['rest', 8]","['rest', 4]","['rest', 4]","['rest', 4]","['inactive', 4]","['rest', 12]","['rest', 4]","['rest', 4]","['rest', 0]","['rest', 4]","['rest', 0]","['rest', 3]","['rest', 0]","['rest', 12]","['rest', 4]","['rest', 0]","['salanova', -4]","['rest', 36]","['rest', 3]","['rest', 0]","['inactive', 24]","['lalik', -4]","['rest', 36]","['rest', 25]","['rest', inf]","['rest', 0]","['rest', 28]","['rest', 28]","['rest', 0]","['salanova', -4]","['rest', 28]","['rest', inf]"
2023-10-25 01:00:00,"['inactive', 5]","['rest', 29]","['inactive', 4]","['lalik', -3]","['sior', -3]","['lalik', -3]","['sior', -3]","['rest', 28]","['rest', 28]","['rest', 21]","['rest', 33]","['rest', 1]","['salanova', -3]","['rest', 29]","['rest', 29]","['inactive', 17]","['rest', 21]","['rest', inf]","['rest', 29]","['rest', 25]","['rest', 5]","['rest', 29]","['rest', 9]","['rest', 21]","['rest', 25]","['rest', 17]","['rest', 25]","['inactive', 17]","['rest', 17]","['rest', 9]","['rest', 25]","['rest', 25]","['rest', 26]","['rest', 9]","['rest', 13]","['rest', 21]","['rest', 21]","['rest', 21]","['rest', 21]","['rest', inf]","['rest', 21]","['inactive', 17]","['rest', 5]","['sior', -3]","['rest', 9]","['rest', 17]","['rest', 13]","['rest', 7]","['rest', 13]","['inactive', 7]","['rest', 13]","['rest', 9]","['rest', 13]","['rest', 7]","['lalik', -3]","['rest', 13]","['rest', 13]","['salanova', -3]","['rest', 9]","['rest', 9]","['rest', 9]","['rest', 5]","['rest', 5]","['rest', 5]","['rest', 5]","['rest', 13]","['rest', 5]","['rest', 5]","['rest', 1]","['rest', 5]","['rest', 1]","['rest', 4]","['inactive', 1]","['rest', 13]","['rest', 5]","['rest', 1]","['salanova', -3]","['inactive', 37]","['rest', 4]","['rest', 1]","['rest', 25]","['lalik', -3]","['rest', 37]","['rest', 26]","['rest', inf]","['rest', 1]","['rest', 29]","['rest', 29]","['rest', 1]","['salanova', -3]","['rest', 29]","['rest', inf]"
2023-10-25 02:00:00,"['rest', 6]","['rest', 30]","['inactive', 5]","['lalik', -2]","['sior', -2]","['lalik', -2]","['sior', -2]","['rest', 29]","['rest', 29]","['rest', 22]","['rest', 34]","['rest', 2]","['salanova', -2]","['rest', 30]","['rest', 30]","['rest', 18]","['rest', 22]","['rest', inf]","['rest', 30]","['inactive', 26]","['rest', 6]","['rest', 30]","['rest', 10]","['rest', 22]","['rest', 26]","['rest', 18]","['inactive', 26]","['rest', 18]","['rest', 18]","['rest', 10]","['rest', 26]","['rest', 26]","['rest', 27]","['rest', 10]","['inactive', 14]","['rest', 22]","['rest', 22]","['rest', 22]","['rest', 22]","['inactive', inf]","['rest', 22]","['inactive', 18]","['rest', 6]","['sior', -2]","['inactive', 10]","['rest', 18]","['rest', 14]","['rest', 8]","['rest', 14]","['rest', 8]","['rest', 14]","['rest', 10]","['rest', 14]","['rest', 8]","['lalik', -2]","['rest', 14]","['rest', 14]","['salanova', -2]","['inactive', 10]","['inactive', 10]","['rest', 10]","['inactive', 6]","['rest', 6]","['rest', 6]","['rest', 6]","['rest', 14]","['rest', 6]","['rest', 6]","['rest', 2]","['rest', 6]","['rest', 2]","['inactive', 5]","['rest', 2]","['rest', 14]","['rest', 6]","['rest', 2]","['salanova', -2]","['inactive', 38]","['rest', 5]","['rest', 2]","['rest', 26]","['lalik', -2]","['inactive', 38]","['rest', 27]","['rest', inf]","['rest', 2]","['inactive', 30]","['rest', 30]","['rest', 2]","['salanova', -2]","['rest', 30]","['rest', inf]"
2023-10-25 03:00:00,"['rest', 7]","['rest', 31]","['inactive', 6]","['lalik', -1]","['sior', -1]","['lalik', -1]","['sior', -1]","['rest', 30]","['rest', 30]","['rest', 23]","['rest', 35]","['rest', 3]","['salanova', -1]","['rest', 31]","['rest', 31]","['inactive', 19]","['rest', 23]","['rest', inf]","['inactive', 31]","['rest', 27]","['rest', 7]","['inactive', 31]","['rest', 11]","['rest', 23]","['rest', 27]","['rest', 19]","['rest', 27]","['rest', 19]","['rest', 19]","['rest', 11]","['rest', 27]","['rest', 27]","['rest', 28]","['rest', 11]","['rest', 15]","['rest', 23]","['rest', 23]","['inactive', 23]","['inactive', 23]","['rest', inf]","['rest', 23]","['rest', 19]","['rest', 7]","['sior', -1]","['rest', 11]","['inactive', 19]","['rest', 15]","['rest', 9]","['rest', 15]","['rest', 9]","['rest', 15]","['rest', 11]","['rest', 15]","['rest', 9]","['lalik', -1]","['rest', 15]","['rest', 15]","['salanova', -1]","['rest', 11]","['inactive', 11]","['rest', 11]","['rest', 7]","['rest', 7]","['rest', 7]","['rest', 7]","['rest', 15]","['rest', 7]","['rest', 7]","['rest', 3]","['rest', 7]","['rest', 3]","['rest', 6]","['rest', 3]","['rest', 15]","['rest', 7]","['rest', 3]","['salanova', -1]","['rest', 39]","['rest', 6]","['rest', 3]","['inactive', 27]","['lalik', -1]","['rest', 39]","['rest', 28]","['rest', inf]","['rest', 3]","['inactive', 31]","['rest', 31]","['rest', 3]","['salanova', -1]","['rest', 31]","['rest', inf]"
